                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                  1.444,                0.75921,                0.95998,                 0.7604,                0.57365,                0.59903,                0.40415,                 1.4438,                 0.7019,                 0.9273,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.4395,                0.75664,                0.95718,                0.77598,                0.57265,                0.59856,                0.40341,                 1.4394,                0.68965,                0.92222,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.4587,                0.76083,                0.96099,                0.83328,                0.57362,                0.59952,                0.40411,                  1.437,                0.69381,                  0.922,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.4662,                0.76593,                0.95968,                0.68922,                 0.5883,                0.59853,                 0.4015,                  1.425,                0.70024,                0.92257,               0.007624,               0.007624,               0.007624
                    122,                 1.4445,                0.76075,                0.95871,                0.74295,                0.57521,                0.60092,                0.40813,                 1.4297,                0.68547,                0.92112,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.4375,                0.75556,                0.95956,                0.67718,                0.58581,                0.59898,                0.40355,                  1.416,                0.68424,                0.92388,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.4595,                 0.7667,                0.96434,                0.68774,                0.58123,                0.59735,                0.40802,                 1.4301,                0.71155,                0.92542,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.4465,                0.75453,                0.95975,                0.85699,                0.56949,                0.59592,                0.40258,                 1.4352,                0.70222,                0.92155,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.4402,                0.75622,                0.96132,                 0.7448,                0.57424,                0.60141,                0.40295,                 1.4302,                0.68388,                0.92216,               0.007525,               0.007525,               0.007525
                    127,                 1.4311,                0.75657,                0.95991,                0.81544,                0.56293,                0.59765,                0.40272,                 1.4247,                0.70402,                  0.922,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.4462,                0.75472,                0.96432,                0.66091,                0.59317,                 0.5968,                0.40311,                 1.4256,                0.69943,                0.92306,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.4382,                0.75099,                0.95847,                0.79172,                0.57184,                0.59959,                0.40499,                 1.4294,                0.69149,                0.92141,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.4552,                0.77034,                0.96149,                0.66796,                0.59091,                0.59681,                0.40503,                 1.4244,                0.69167,                0.92028,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.4393,                0.75728,                0.96435,                0.68479,                0.58956,                 0.6035,                0.40685,                 1.4064,                0.68617,                0.92253,               0.007426,               0.007426,               0.007426
                    132,                 1.4378,                  0.748,                0.95983,                0.77548,                0.57012,                0.60148,                  0.406,                  1.415,                0.68561,                 0.9197,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.4495,                0.75485,                0.95699,                0.67569,                 0.5916,                0.60032,                0.40424,                  1.417,                0.69186,                0.91906,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.4308,                0.74692,                 0.9626,                0.72306,                0.57641,                0.60077,                0.40212,                 1.4358,                0.68923,                0.92245,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.4354,                 0.7516,                0.95343,                0.65754,                0.58932,                0.59482,                0.40129,                   1.42,                 0.6857,                 0.9187,              0.0073468,              0.0073468,              0.0073468
                    136,                  1.439,                0.75758,                0.96075,                0.84363,                0.57001,                0.60154,                0.40887,                  1.415,                0.68775,                0.91859,               0.007327,               0.007327,               0.007327
                    137,                 1.4256,                0.73948,                0.96332,                0.67266,                0.58964,                0.60082,                0.40683,                  1.418,                0.67818,                0.92199,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.4576,                0.76161,                0.96301,                0.72319,                 0.5763,                0.60165,                0.40323,                 1.4258,                0.69496,                 0.9195,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.4403,                0.75476,                0.96173,                0.77221,                0.56384,                0.59887,                0.40788,                 1.4105,                0.68621,                0.92184,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.4286,                0.73722,                0.95997,                0.66091,                0.59437,                0.60447,                 0.4088,                 1.4085,                0.67109,                0.92288,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.4269,                0.73949,                0.96466,                0.69614,                0.58344,                0.60189,                0.40995,                 1.4134,                0.68164,                0.92116,               0.007228,               0.007228,               0.007228
                    142,                  1.439,                0.74466,                0.96289,                0.90714,                0.56653,                0.60443,                0.41005,                 1.4153,                0.67923,                0.92295,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.4422,                0.75371,                0.95477,                0.65752,                0.59157,                0.60187,                0.40619,                 1.4148,                0.68399,                0.92158,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.4291,                0.74237,                0.95606,                0.76391,                0.57191,                0.60222,                0.41158,                 1.4171,                0.67982,                0.91668,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.4167,                0.73435,                0.96164,                 0.6672,                0.59588,                0.60155,                0.40853,                 1.3997,                0.67152,                 0.9182,              0.0071488,              0.0071488,              0.0071488
